#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:Brandolini-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="3" id="bPopSizes.t:Brandolini-pt-1_maskedRefRemMafft" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="3" id="bGroupSizes.t:Brandolini-pt-1_maskedRefRemMafft" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:Brandolini-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:Brandolini-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:Brandolini-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.TraitSet" traitname="date" value="Brandolini-pt-1_0|2022-04-14=2022-04-14,Brandolini-pt-1_2|2022-04-16=2022-04-16,Brandolini-pt-1_20|2022-05-04=2022-05-04,Brandolini-pt-1_33|2022-05-17=2022-05-17,Brandolini-pt-1_44|2022-05-28=2022-05-28,Brandolini-pt-1_57|2022-06-10=2022-06-10,Brandolini-pt-1_68|2022-06-21=2022-06-21,Brandolini-pt-1_86|2022-07-09=2022-07-09">
#                        <taxa id="TaxonSet.Brandolini-pt-1_maskedRefRemMafft" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.Brandolini-pt-1_maskedRefRemMafft"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:Brandolini-pt-1_maskedRefRemMafft" jeffreys="true" parameter="@bPopSizes.t:Brandolini-pt-1_maskedRefRemMafft" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:Brandolini-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter id="clockRate.c:Brandolini-pt-1_maskedRefRemMafft" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:Brandolini-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Brandolini-pt-1_maskedRefRemMafft" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:Brandolini-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter id="gammaShape.s:Brandolini-pt-1_maskedRefRemMafft" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:Brandolini-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter id="kappa.s:Brandolini-pt-1_maskedRefRemMafft" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Brandolini-pt-1_maskedRefRemMafft" id="treeLikelihood.Brandolini-pt-1_maskedRefRemMafft" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Brandolini-pt-1_maskedRefRemMafft">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Brandolini-pt-1_maskedRefRemMafft" shape="@gammaShape.s:Brandolini-pt-1_maskedRefRemMafft" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Brandolini-pt-1_maskedRefRemMafft" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Brandolini-pt-1_maskedRefRemMafft" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Brandolini-pt-1_maskedRefRemMafft" kappa="@kappa.s:Brandolini-pt-1_maskedRefRemMafft" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:Brandolini-pt-1_maskedRefRemMafft" id="estimatedFreqs.s:Brandolini-pt-1_maskedRefRemMafft" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:Brandolini-pt-1_maskedRefRemMafft" id="StrictClock.c:Brandolini-pt-1_maskedRefRemMafft" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	gammaShape	kappa	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
0	-90503.06256166866	-90438.78414452303	-64.27841714563365	-90438.78414452303	1.7300355474802465	1.0	1.0	2.0	-41.59254335349807	380.0	380.0	380.0	3	2	2	0.25	0.25	0.25	0.25
1000	-44024.409911904164	-43975.758070586526	-48.651841317640276	-43975.758070586526	0.23742329375080554	0.3398529459213879	0.9863499671228981	3.6426550117321606	-25.483192618287205	137.115346989882	498.0493805253537	17.632449331403073	1	1	5	0.25	0.25	0.24929610687555168	0.2507038931244483
2000	-41580.32193116092	-41547.68381917397	-32.638111986946654	-41547.68381917397	0.23742329375080554	0.06537421096762225	0.9863499671228981	3.791317725425524	-15.013691188814253	46.41673140284069	89.11489216417665	3.806802461064411	1	1	5	0.25	0.25	0.24247810277899035	0.2575218972210096
3000	-41186.39210651207	-41172.27309967539	-14.119006836675565	-41172.27309967539	0.23791023976812506	0.010406265453947875	0.9362418184082496	3.791317725425524	-0.7507257055605487	18.46773650992124	19.93666293517348	0.3522627520896839	1	1	5	0.2511814820317945	0.25	0.24129662074719582	0.2575218972210096
4000	-41111.50891329343	-41101.614173587055	-9.894739706371503	-41101.614173587055	0.24550185703798627	0.001745518137983307	0.6706120671862483	4.213705289840294	4.065322894246788	59.71977953331749	9.950658063927735	0.03932745218526005	1	1	5	0.2511814820317945	0.25	0.24129662074719582	0.2575218972210096
5000	-41112.25227766933	-41102.762897329616	-9.48938033971041	-41102.762897329616	0.4716015490150488	4.6818095567425393E-4	0.41137963491102125	4.083781022761693	1.0768541452126623	19.639572889941054	3.8353886496749197	0.22277109098729406	1	1	5	0.2511814820317945	0.25	0.24129662074719582	0.2575218972210096
6000	-41107.46560285211	-41099.11069022471	-8.354912627402964	-41099.11069022471	0.4603167051889178	2.1277103623491687E-4	0.39285734282520485	4.083781022761693	0.6644646398927705	3.321212254653042	6.0142945490503	0.11264029173163667	2	1	4	0.2511814820317945	0.25	0.24129662074719582	0.2575218972210096
7000	-40977.397140852074	-40967.97986384278	-9.41727700928983	-40967.97986384278	0.9578872346413966	2.0250134416403904E-4	0.5178678419969003	3.193490696660599	-3.3198811423771026	2.0835561664479982	2.0156200792183805	0.26515789553838964	2	2	3	0.2511814820317945	0.25	0.23021450852677378	0.26860400944143165
8000	-40959.73475922482	-40961.46616217336	1.7314029485415352	-40961.46616217336	0.35232601745627745	4.818678040747986E-4	0.5178678419969003	3.262808334225316	4.408741331035736	0.9200546997855349	0.5119071510907314	0.05323857668117943	1	4	2	0.2511814820317945	0.24672259238149655	0.23349191614527723	0.26860400944143165
9000	-40957.50323298223	-40964.31574819587	6.812515213638416	-40964.31574819587	0.29174930912423624	7.803986598421873E-4	0.44180284064346964	3.262808334225316	8.202038981370928	0.3810608353300376	0.4657581886734654	0.0390287446941149	3	1	3	0.2511814820317945	0.24672259238149655	0.23349191614527723	0.26860400944143165
10000	-40938.92208609623	-40950.352814067715	11.430727971482877	-40950.352814067715	0.27235301718330335	6.137601737073435E-4	0.6784572037407643	3.262808334225316	10.27247629331363	0.1618044127581102	0.12771422944661665	0.0944234900128345	1	3	3	0.25042193099074367	0.24348697811893813	0.23672753040783565	0.2693635604824825
11000	-40897.567278196286	-40913.529411476724	15.962133280438636	-40913.529411476724	0.24563640210301094	4.892458536488647E-4	1.2539878445704131	3.262808334225316	15.748151472336335	0.06964092421437033	0.20718966233673192	0.025796044848117938	2	1	4	0.2542532596300546	0.24348697811893813	0.2328962017685247	0.2693635604824825
12000	-40896.55075386079	-40909.89252298316	13.341769122365566	-40909.89252298316	0.24676893567792096	8.830702989267772E-4	1.6327397186206214	2.252023527486476	11.77915365634376	0.0836673168604851	0.07340224263490147	0.11272430918254493	1	4	2	0.2542532596300546	0.24348697811893813	0.2328962017685247	0.2693635604824825
13000	-40895.543008904264	-40913.35254438006	17.80953547579586	-40913.35254438006	0.2739743927406207	7.341334858760869E-4	1.9386781041194048	2.252023527486476	13.838411925427621	0.029196274434902792	0.055366938117674014	0.01050795091063966	3	3	1	0.2542532596300546	0.24348697811893813	0.2328962017685247	0.2693635604824825
14000	-40889.39010649639	-40910.55628297685	21.166176480470185	-40910.55628297685	0.26793646621148937	0.0010197207316969916	1.0472597606849599	2.3067981442127343	15.864666514678838	0.03957008414266335	0.041347030414436325	0.010951939621351676	1	5	1	0.2542532596300546	0.24200057481721068	0.23438260507025216	0.2693635604824825
15000	-40892.780496962114	-40909.39303378453	16.61253682242013	-40909.39303378453	0.2629677004479165	0.0012056442612421254	2.046574165549611	2.3067981442127343	14.958273873899657	0.027145105584954234	0.08084510847572696	0.08591239151924498	2	2	3	0.2542532596300546	0.24200057481721068	0.23438260507025216	0.2693635604824825
16000	-40892.481730285144	-40907.068496363165	14.586766078017568	-40907.068496363165	0.2937071955813322	0.0011249009678699253	1.2129102538689251	1.7157303283487946	12.604397501756925	0.03139755362415529	0.10733958174544152	0.08481166878796507	2	3	2	0.2542532596300546	0.24200057481721068	0.23438260507025216	0.2693635604824825
17000	-40899.18059911693	-40912.75766542112	13.577066304187724	-40912.75766542112	0.2685489011807736	4.4094843891688323E-4	1.1009526787023136	1.7157303283487946	11.819865921790008	0.06172710599229958	0.0408777302824926	0.14295627428618105	1	1	5	0.2542532596300546	0.24200057481721068	0.23438260507025216	0.2693635604824825
