#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="3" id="bPopSizes.t:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="3" id="bGroupSizes.t:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.tree.TraitSet" traitname="date" value="Caccuri-pt-1|2020-08-05=2020-08-05,Caccuri-pt-1|2020-04-02=2020-04-02,Caccuri-pt-1|2020-04-09=2020-04-09,Caccuri-pt-1|2020-04-22=2020-04-22,Caccuri-pt-1|2020-04-28=2020-04-28,Caccuri-pt-1|2020-05-06=2020-05-06,Caccuri-pt-1|2020-05-13=2020-05-13,Caccuri-pt-1|2020-05-20=2020-05-20,Caccuri-pt-1|2020-07-27=2020-07-27,Caccuri-pt-1|2020-08-26=2020-08-26,Caccuri-pt-1|2020-09-07=2020-09-07,Caccuri-pt-1|2020-11-10=2020-11-10">
#                        <taxa id="TaxonSet.Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.Caccuri-pt-1_maskedRefRemMafft_DateCorrect"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" jeffreys="true" parameter="@bPopSizes.t:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" name="distribution">
#            <parameter id="clockRate.c:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" name="distribution">
#            <parameter id="gammaShape.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" name="distribution">
#            <parameter id="kappa.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Caccuri-pt-1_maskedRefRemMafft_DateCorrect" id="treeLikelihood.Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Caccuri-pt-1_maskedRefRemMafft_DateCorrect">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" shape="@gammaShape.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" kappa="@kappa.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" id="estimatedFreqs.s:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" id="StrictClock.c:Caccuri-pt-1_maskedRefRemMafft_DateCorrect" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	kappa	gammaShape	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
2630000	-40349.249182350664	-40363.568957366006	14.31977501534189	-40363.568957366006	0.7867237003969342	4.0577261997746514E-4	3.266731857111528	0.7569593358312566	14.069644819871257	0.14048528071916588	0.18754903783808458	0.17259026059361124	2	4	5	0.30008875726553913	0.18477506778877412	0.19421482750856428	0.3209213474371223
2632000	-40350.29949472704	-40365.22934574313	14.929851016089547	-40365.22934574313	0.7736340292924663	3.7865079907592795E-4	3.266731857111528	0.7569593358312566	15.12011307424357	0.1717115994285743	0.09986491665705276	0.2339686174149324	5	3	3	0.30008875726553913	0.18477506778877412	0.19521975047808168	0.3199164244676049
2634000	-40343.536299246036	-40364.327597115014	20.79129786897718	-40364.327597115014	0.6672651836556607	5.333138633524697E-4	3.266731857111528	1.4518324219046603	20.038093718612064	0.17867266904518045	0.04384242295079136	0.07823490190082728	2	2	7	0.30008875726553913	0.18477506778877412	0.19521975047808168	0.3199164244676049
2636000	-40336.957086787115	-40366.6749598087	29.717873021580616	-40366.6749598087	0.6288148120795471	4.6915423826704477E-4	3.266731857111528	1.2557802992147071	26.765373557214883	0.045057477497043905	0.08183152370499382	0.02795411572907137	2	1	8	0.30008875726553913	0.18477506778877412	0.19521975047808168	0.3199164244676049
2638000	-40327.7878926252	-40369.08534469734	41.29745207214345	-40369.08534469734	0.6250257342102662	4.626387794547252E-4	5.04270463237237	1.1011128755186885	34.32302284536151	0.035185069774440206	0.00842512012670313	0.002305055004328077	3	3	5	0.30008875726553913	0.1858397912613551	0.1941550270055007	0.3199164244676049
2640000	-40318.88047628048	-40368.4627478969	49.582271616419185	-40368.4627478969	0.612496468600854	7.584586971171048E-4	5.04270463237237	1.1011128755186885	42.83298336390884	0.04094506684141554	0.006239373943023268	0.0036370592679047116	3	1	7	0.30008875726553913	0.1858397912613551	0.1941550270055007	0.3199164244676049
2642000	-40312.02790175613	-40369.95434646415	57.926444708010806	-40369.95434646415	0.6072641924161979	6.139392900503555E-4	5.04270463237237	1.1011128755186885	49.55023735347965	0.01141304643659529	0.011135369833092523	0.0012072630878743312	2	1	8	0.30008875726553913	0.1858397912613551	0.1941550270055007	0.3199164244676049
2644000	-40307.58076935248	-40369.10750105106	61.52673169858167	-40369.10750105106	0.6072641924161979	5.105854858551944E-4	5.04270463237237	0.3937784760192009	52.31366456401506	0.035713236376463404	0.001333150490712471	0.0010109088035906066	3	1	7	0.30008875726553913	0.1858397912613551	0.1941550270055007	0.3199164244676049
2646000	-40317.67714022259	-40369.33042820867	51.65328798607614	-40369.33042820867	0.6172979525449724	5.707060845113643E-4	5.04270463237237	0.3937784760192009	44.89503199377042	0.050001437014885936	0.00231522324010828	0.004582060643679149	2	7	2	0.30008875726553913	0.1858397912613551	0.1941550270055007	0.3199164244676049
2648000	-40325.702385013006	-40370.87123292322	45.16884791021844	-40370.87123292322	0.6158011058483057	7.597736430545542E-4	1.6386323962983447	0.3937784760192009	39.84733811274302	0.11453589812801074	0.02463377444556164	0.009584694457911474	1	1	9	0.30008875726553913	0.18717251643055124	0.1941550270055007	0.31858369929840874
2650000	-40333.505966791985	-40369.1752445844	35.669277792416636	-40369.1752445844	0.6081982825180987	3.647736824209924E-4	1.6386323962983447	0.3937784760192009	30.508367150818437	0.07967144826339266	0.04286098798760865	0.017097251431611872	5	2	4	0.30008875726553913	0.18717251643055124	0.1941550270055007	0.31858369929840874
2652000	-40333.00154112386	-40371.178671660244	38.17713053639056	-40371.178671660244	0.608412040145489	4.270024058245319E-4	2.2454690795718437	0.3937784760192009	33.451532841369975	0.09193635687546813	0.03452867795424988	0.023536607195623144	2	1	8	0.30268987758149457	0.18717251643055124	0.1941550270055007	0.3159825789824533
2654000	-40336.2730245657	-40370.786619851606	34.51359528590226	-40370.786619851606	0.6068460021253682	5.512767005193179E-4	2.2454690795718437	0.3937784760192009	27.578069404491313	0.023933581872199856	0.024045064799834412	0.021547447280044266	4	2	5	0.30268987758149457	0.18717251643055124	0.19437919368185047	0.3157584123061035
2656000	-40338.26875724909	-40372.493853083644	34.225095834554175	-40372.493853083644	0.6096920996629545	4.651172270354498E-4	2.2454690795718437	0.5645742653782163	29.114388781643818	0.05477133821932851	0.03771711936583932	0.028673560746614774	2	2	7	0.30268987758149457	0.18717251643055124	0.19437919368185047	0.3157584123061035
2658000	-40327.65130648911	-40368.302322060495	40.65101557138166	-40368.302322060495	0.6118176351415592	7.31899762669767E-4	2.2454690795718437	0.5645742653782163	32.49217056201191	0.010966555697392983	0.006093199593034652	0.017576902346171406	3	3	5	0.30268987758149457	0.18717251643055124	0.19437919368185047	0.3157584123061035
2660000	-40333.656819947864	-40367.842855994975	34.18603604711124	-40367.842855994975	0.6122679289180017	5.576283580182656E-4	2.2454690795718437	0.279156505217533	27.890522241517957	0.04806066618009101	0.003724141857124467	0.01135364838412699	4	1	6	0.30268987758149457	0.18717251643055124	0.19437919368185047	0.3157584123061035
2662000	-40332.491732485825	-40365.244846816066	32.75311433023877	-40365.244846816066	0.6495153284376672	5.14319021987259E-4	3.2010698493958936	0.279156505217533	29.10552431457916	0.17333934656467923	0.018056427699094275	0.02120234766338212	2	3	6	0.30268987758149457	0.18717251643055124	0.19175758775602497	0.318380018231929
2664000	-40328.438337113774	-40371.104989963416	42.66665284964065	-40371.104989963416	0.6097156418258756	5.624604613941323E-4	1.5880935743676563	0.4014166979955936	33.135207382930695	0.021806370342235558	0.009473989705229089	0.002329985288091838	8	2	1	0.30268987758149457	0.18717251643055124	0.19175758775602497	0.318380018231929
2666000	-40328.07847910296	-40371.15256337822	43.07408427526458	-40371.15256337822	0.6110862963571262	8.949947823616081E-4	3.2467453790339174	0.9399326105683654	37.05343915782317	0.06525459968430947	0.010190884158696643	0.006100219912774543	5	1	5	0.30268987758149457	0.18252685891003165	0.19640324527654457	0.318380018231929
2668000	-40321.52758298294	-40369.380845196574	47.85326221363157	-40369.380845196574	0.6119808570671676	7.338301986160507E-4	3.2467453790339174	0.9399326105683654	40.54900896613511	0.03732160087494363	0.004564652867951018	0.005794609950932472	2	6	3	0.29920234885939223	0.1787402073382466	0.19640324527654457	0.3256541985258164
2670000	-40312.97590191858	-40371.9796579118	59.003755993214845	-40371.9796579118	0.6119808570671676	4.8424763322343255E-4	4.197535939071091	0.26592114695262875	48.64119330568953	0.020122625164429385	0.0015308440803173552	0.0014576779318284244	2	8	1	0.29920234885939223	0.1787402073382466	0.19640324527654457	0.3256541985258164
2672000	-40330.30134140564	-40367.853744230786	37.55240282514546	-40367.853744230786	0.6137571572695764	5.941503624147062E-4	4.197535939071091	0.0690038032592262	33.48786571379272	0.2206894140717854	0.009309920482641627	0.008248161906129989	2	5	4	0.29920234885939223	0.1787402073382466	0.19640324527654457	0.3256541985258164
2674000	-40324.92993209116	-40365.41252711476	40.48259502359447	-40365.41252711476	0.6134056803322344	4.857485746353463E-4	4.197535939071091	0.31689220173542043	33.0043481839149	0.040935637842584104	0.011778268309413571	0.0013327120029788075	5	5	1	0.29563856501525243	0.1823039911823864	0.19640324527654457	0.3256541985258164
2676000	-40335.359168162184	-40364.914440842906	29.55527268071965	-40364.914440842906	0.6434032592644174	6.467714480150098E-4	4.197535939071091	0.20821798784959797	24.182444005639535	0.04550494686115131	0.029864402361946405	0.02438812949467668	3	1	7	0.2992424478618249	0.18300823359476184	0.19640324527654457	0.3213460732668685
2678000	-40333.9140908816	-40366.90194341468	32.987852533088095	-40366.90194341468	0.6184580349074651	7.325169808185876E-4	1.2560138947635449	1.053429230388117	26.83013847942511	0.07008791297752545	0.018749231772569156	0.0047471305454567184	4	5	2	0.2992424478618249	0.18300823359476184	0.19640324527654457	0.3213460732668685
2680000	-40337.64422619072	-40368.783971197096	31.139745006371975	-40368.783971197096	0.6197376843283542	5.193346930135325E-4	1.2201057400002484	1.053429230388117	27.299865098705975	0.033246264546851576	0.06010128402232715	0.08245392489559106	5	5	1	0.2992424478618249	0.18300823359476184	0.19640324527654457	0.3213460732668685
2682000	-40335.57528342671	-40370.415169903485	34.83988647677041	-40370.415169903485	0.6116320119543768	4.1340194364640714E-4	1.2201057400002484	0.6356038420098225	27.473311271965127	0.037680708818022546	0.024840256601832113	0.001111120678639105	8	1	2	0.2992424478618249	0.18300823359476184	0.19640324527654457	0.3213460732668685
2684000	-40338.33714734569	-40365.33505707819	26.99790973250341	-40365.33505707819	0.6398677573057382	2.9944727338669116E-4	3.945418017843285	0.6356038420098225	25.61434550714995	0.35434295185607934	0.011674084260182791	0.022346510234832615	2	3	6	0.2992424478618249	0.18300823359476184	0.19640324527654457	0.3213460732668685
2686000	-40346.365420674294	-40365.78299680853	19.41757613423612	-40365.78299680853	0.7821473205307874	3.984914140597457E-4	3.945418017843285	0.6356038420098225	17.11208584426802	0.05930006293973803	0.10094823124853351	0.07479878490819937	3	3	5	0.2992424478618249	0.18300823359476184	0.19640324527654457	0.3213460732668685
2688000	-40340.92500426735	-40365.17777099301	24.25276672566107	-40365.17777099301	0.6434354196494289	4.613543104407267E-4	3.945418017843285	0.5619108610803865	21.830189031380705	0.07916581856074137	0.054940926543055185	0.09539828871369758	2	7	2	0.2992424478618249	0.18300823359476184	0.19640324527654457	0.3213460732668685
2690000	-40335.830359023195	-40365.46700004676	29.63664102356543	-40365.46700004676	0.6750080470473047	6.503266339660008E-4	1.4996767809691973	0.5619108610803865	24.987573222608574	0.07866025706961587	0.02943829633701658	0.04018162292583177	4	4	3	0.2992424478618249	0.18300823359476184	0.19640324527654457	0.3213460732668685
2692000	-40350.048044917996	-40364.61423045869	14.566185540696123	-40364.61423045869	0.6791393718970627	4.411341994642649E-4	3.999938135837057	1.9894799216022587	14.722598689552163	0.02620512138224201	0.057441213451991956	0.2033094073697043	1	9	1	0.2992424478618249	0.18300823359476184	0.19640324527654457	0.3213460732668685
2694000	-40337.44036946753	-40367.117455507345	29.677086039813922	-40367.117455507345	0.6241561043066604	6.948938069423055E-4	3.999938135837057	1.7903000501406385	25.079538740361045	0.04767194577637469	0.018621014575665167	0.013327535683578879	8	2	1	0.2992424478618249	0.18300823359476184	0.19640324527654457	0.3213460732668685
2696000	-40332.30278951879	-40367.15826143375	34.85547191495826	-40367.15826143375	0.6174831571787517	2.788608070118037E-4	3.407250435077916	1.7903000501406385	32.29957309779681	0.17564074385618822	0.014079478831977925	0.013107828743452002	2	8	1	0.2992424478618249	0.18300823359476184	0.19640324527654457	0.3213460732668685
2698000	-40338.761423553624	-40366.44121707787	27.67979352424084	-40366.44121707787	0.6245743261543539	6.786614504273835E-4	3.407250435077916	1.7903000501406385	24.556313855100104	0.0511315539056259	0.06396911133429917	0.009396717192550943	6	4	1	0.2992424478618249	0.18300823359476184	0.19640324527654457	0.3213460732668685
2700000	-40338.252628092814	-40368.68056694839	30.427938855571046	-40368.68056694839	0.6221307578104579	4.951760016888014E-4	1.621982124124594	1.7903000501406385	26.400641561063587	0.056592835107521694	0.04528374461967083	0.023082900617207726	2	7	2	0.2992424478618249	0.18300823359476184	0.19640324527654457	0.3213460732668685
2702000	-40328.37961427187	-40368.74706516203	40.36745089016311	-40368.74706516203	0.6133485359574715	3.8310705521174456E-4	2.8835075885146115	1.7903000501406385	38.27887104100353	0.2124578355347597	0.03700060624025752	0.005165496894136988	2	1	8	0.2992424478618249	0.18300823359476184	0.19640324527654457	0.3213460732668685
2704000	-40331.95179852442	-40365.03226639051	33.08046786609006	-40365.03226639051	0.6113686997762823	4.5521944623415296E-4	2.8835075885146115	1.0418303106572917	28.796449352377213	0.07835680911125649	0.028372837949023955	0.021709117072165978	3	5	3	0.2992424478618249	0.18300823359476184	0.19640324527654457	0.3213460732668685
2706000	-40331.11366152731	-40366.20086789058	35.08720636326398	-40366.20086789058	0.6118877955044723	3.9634912816994715E-4	2.8835075885146115	0.6396716724975394	30.764012788582512	0.12947371930642923	0.028473143913074286	0.007470362244837079	3	7	1	0.3007488584651453	0.18300823359476184	0.1948968346732242	0.3213460732668685
2708000	-40332.46833213877	-40365.506305521434	33.03797338266576	-40365.506305521434	0.6237181435253374	5.440566773733205E-4	2.498370449899155	0.5535459395006052	27.477011055516922	0.03261169974712792	0.041452253715031334	0.02419939368334927	1	7	3	0.3007488584651453	0.18300823359476184	0.1948968346732242	0.3213460732668685
2710000	-40343.01155785894	-40367.547256310754	24.535698451816575	-40367.547256310754	0.6262798961699843	4.232519358649675E-4	2.069670985196476	0.6792172771598258	21.949696133860666	0.08141333410691928	0.11684667909534044	0.06655875397687573	3	2	6	0.2956522295814849	0.18810486247842226	0.1948968346732242	0.3213460732668685
2712000	-40326.23689525989	-40366.48056545152	40.243670191630365	-40366.48056545152	0.6248517407276994	4.984491292260987E-4	2.562712796452869	0.6792172771598258	36.48280313813373	0.07342978670771666	0.07938483684878332	0.011975706668260989	1	1	9	0.2956522295814849	0.18810486247842226	0.1948968346732242	0.3213460732668685
2714000	-40330.806944975644	-40371.331555951496	40.524610975850486	-40371.331555951496	0.6248517407276994	8.408474028570532E-4	3.5621511650576214	0.4179958609184925	38.02925713475996	0.5097527741436974	0.009880379621030852	0.005891601721726502	1	1	9	0.2956522295814849	0.18810486247842226	0.1948968346732242	0.3213460732668685
2716000	-40327.814651207664	-40367.16428246022	39.34963125255061	-40367.16428246022	0.6235375380058353	4.6311270419420366E-4	3.5621511650576214	0.05363653664985077	33.71842020919078	0.05105488299862058	0.03792422134589084	0.013591104578988765	1	1	9	0.2956522295814849	0.18810486247842226	0.1948968346732242	0.3213460732668685
2718000	-40334.22027102093	-40367.12041513098	32.90014411004507	-40367.12041513098	0.6171512879327722	5.996015177170348E-4	3.5621511650576214	0.05363653664985077	28.0461559273391	0.08778239085623685	0.034094874984125494	0.01747472218516485	3	6	2	0.2956522295814849	0.18810486247842226	0.1948968346732242	0.3213460732668685
2720000	-40326.85377236816	-40368.28014091798	41.42636854981904	-40368.28014091798	0.6117322968837111	6.335300065434909E-4	4.8241587895684	0.05363653664985077	34.82078128260828	0.041124070752043114	0.01756842501633829	0.00907459942196214	2	1	8	0.2956522295814849	0.18810486247842226	0.1948968346732242	0.3213460732668685
2722000	-40322.11129599196	-40367.27320029979	45.16190430782792	-40367.27320029979	0.6187709411585178	5.52790310108401E-4	4.8241587895684	0.08366948525634908	37.21242532804658	0.03183238174253642	0.004717338199387292	0.005890513017057416	3	3	5	0.2956522295814849	0.18810486247842226	0.1948968346732242	0.3213460732668685
2724000	-40331.244913841976	-40368.09600559273	36.851091750751195	-40368.09600559273	0.6352274350849916	6.513098802277507E-4	4.8241587895684	0.08366948525634908	31.211123778406993	0.017312174829582687	0.025035984674951037	0.0452983065241135	4	3	4	0.29673784936273945	0.18810486247842226	0.19381121489196962	0.3213460732668685
2726000	-40347.588921275	-40365.97195886849	18.383037593492766	-40365.97195886849	0.8673350598385268	2.4115954378792478E-4	5.49827940368631	0.08366948525634908	17.854014361768833	0.052449516186835715	0.1535375805540674	0.18797217746900144	6	1	4	0.29673784936273945	0.18810486247842226	0.19381121489196962	0.3213460732668685
2728000	-40345.02427460512	-40365.32553587132	20.301261266198946	-40365.32553587132	0.8399019871947719	3.625151106837554E-4	5.49827940368631	0.41632681274732103	19.059231351049693	0.04920690738321947	0.13923273322591614	0.0698735724802686	6	3	2	0.29673784936273945	0.18810486247842226	0.19381121489196962	0.3213460732668685
2730000	-40338.69901776235	-40368.939460148504	30.24044238615265	-40368.939460148504	0.6346821112440433	5.060479715838888E-4	3.0614039067133163	0.41632681274732103	24.59853697712374	0.0639331004782977	0.029562898570010064	0.006946032822795587	6	4	1	0.29673784936273945	0.18810486247842226	0.19381121489196962	0.3213460732668685
2732000	-40337.52982435239	-40364.26561766658	26.7357933141921	-40364.26561766658	0.6532334593892646	5.45161550976355E-4	2.211359603511886	0.1097836904827974	23.323268746525077	0.06007767428598643	0.06152777795548971	0.11793239400483571	9	1	1	0.29673784936273945	0.18810486247842226	0.19381121489196962	0.3213460732668685
2734000	-40352.04563613359	-40372.44381278805	20.39817665446096	-40372.44381278805	0.6271206309146449	2.9095047774222024E-4	2.211359603511886	0.03810329813056799	16.844782531667295	0.12082772077610843	0.0958229533354175	0.022821135356567667	1	6	4	0.29673784936273945	0.18810486247842226	0.19381121489196962	0.3213460732668685
2736000	-40342.96665112571	-40365.43412329655	22.467472170845966	-40365.43412329655	0.7058694854648092	5.369224060725219E-4	2.211359603511886	0.0539011785881698	20.222600284208973	0.20938605784256029	0.05792151568390737	0.08404979742729767	3	6	2	0.29673784936273945	0.18810486247842226	0.19381121489196962	0.3213460732668685
2738000	-40343.74562619015	-40367.23845808501	23.492831894861524	-40367.23845808501	0.6202580020287211	4.893230713395499E-4	2.211359603511886	0.06619466891699458	20.5424398999208	0.20695961397908955	0.01617351036189656	0.03607967301315069	5	1	5	0.29673784936273945	0.18810486247842226	0.19381121489196962	0.3213460732668685
2740000	-40331.191504988536	-40368.05290275352	36.86139776498568	-40368.05290275352	0.6173199405484587	7.258223915110223E-4	3.099171879897474	0.034128418052991036	30.330747795176705	0.030110732180067826	0.023343660015810334	0.026714913614977846	1	5	5	0.29673784936273945	0.18810486247842226	0.19381121489196962	0.3213460732668685
2742000	-40340.49382891245	-40371.34590889952	30.852079987076113	-40371.34590889952	0.6279936063085295	2.458996074300331E-4	1.839313261765294	0.17900312293984702	26.809444966782866	0.060379787677795206	0.09768446203239774	0.02934874881619037	6	1	4	0.29673784936273945	0.18910186198614723	0.19381121489196962	0.3203490737591435
2744000	-40339.843521844174	-40366.13495126174	26.29142941756653	-40366.13495126174	0.9111726366185671	5.016890851704155E-4	2.9350577237403503	0.17900312293984702	22.471781909498333	0.04955667439406028	0.06043060812957956	0.0831989459311989	4	3	4	0.29673784936273945	0.18910186198614723	0.19381121489196962	0.3203490737591435
2746000	-40331.10918500547	-40369.40816557037	38.29898056489763	-40369.40816557037	0.610282093238075	6.708573145753499E-4	2.952932057514161	0.47201450017719465	33.41592882639784	0.07987916872669806	0.024577370353745725	0.021396738052820368	1	7	3	0.29673784936273945	0.18910186198614723	0.19381121489196962	0.3203490737591435
2748000	-40339.914750670774	-40366.18072209745	26.265971426680984	-40366.18072209745	0.6534380208421159	4.0545649484767613E-4	2.7034338969574	0.8466251524983354	22.94372364951069	0.07232024470024012	0.08157386593917919	0.026601882438853284	2	1	8	0.29673784936273945	0.18910186198614723	0.19381121489196962	0.3203490737591435
2750000	-40335.90746319819	-40365.36308494741	29.455621749212614	-40365.36308494741	0.7162306659489595	4.0447613272624446E-4	2.8030003942007564	1.0423186895916343	25.203897628828646	0.047765114810567784	0.029465053538485112	0.04488939479808146	2	6	3	0.29673784936273945	0.18910186198614723	0.19381121489196962	0.3203490737591435
2752000	-40341.951114761076	-40365.28970182015	23.338587059071994	-40365.28970182015	0.7002975778032557	5.304107185569518E-4	6.530675465331354	1.0423186895916343	24.14116574876609	0.17563600188965808	0.22990055511582513	0.031186542171280383	1	1	9	0.29673784936273945	0.18910186198614723	0.19474946804530563	0.3194108206058075
2754000	-40338.0108162644	-40366.28631892626	28.2755026618547	-40366.28631892626	0.7904590632696148	4.1328091820868224E-4	9.649658745718037	1.0423186895916343	26.3135079656921	0.02211108264449189	0.04306811588579798	0.08155251451581655	6	1	4	0.29673784936273945	0.18910186198614723	0.19341580539458433	0.3207444832565288
2756000	-40333.14609469003	-40371.24320462715	38.09710993711861	-40371.24320462715	0.6177627075635885	7.036307741791596E-4	9.649658745718037	1.0423186895916343	32.5459254540794	0.022978049808806564	0.017370348708804773	0.005685851566176523	6	3	2	0.29673784936273945	0.18910186198614723	0.19341580539458433	0.3207444832565288
2758000	-40327.70205300962	-40369.3228873963	41.62083438668404	-40369.3228873963	0.6133695056183159	7.887284343435282E-4	8.994790166540962	1.0423186895916343	37.08194256771367	0.034283337459203034	0.01192849540140647	0.01728334913506378	2	6	3	0.29673784936273945	0.18910186198614723	0.19341580539458433	0.3207444832565288
2760000	-40329.89954148203	-40369.282266547816	39.38272506578625	-40369.282266547816	0.6084886649101181	4.6599407703166464E-4	4.940357265308909	0.27436365404364843	33.82351227981445	0.04186545515748153	0.03745390551407249	0.0018462122397072804	1	8	2	0.29673784936273945	0.18910186198614723	0.19341580539458433	0.3207444832565288
2762000	-40334.49762720477	-40369.67429353975	35.176666334976545	-40369.67429353975	0.6124176249546881	5.342176379394627E-4	4.940357265308909	0.27436365404364843	29.67323383891411	0.03670613557402978	0.02957913601665604	0.020496519557820104	1	2	8	0.29673784936273945	0.18910186198614723	0.19341580539458433	0.3207444832565288
2764000	-40326.19123879486	-40367.83273107554	41.641492280676715	-40367.83273107554	0.6069134568997875	5.280325152671809E-4	4.940357265308909	0.09756864225368059	33.56890322741286	0.030459215833230878	0.010209146511876729	0.0021248776692956474	5	5	1	0.29673784936273945	0.18910186198614723	0.19341580539458433	0.3207444832565288
2766000	-40322.52060260712	-40371.607754335266	49.08715172815019	-40371.607754335266	0.6068562238673326	9.526274149747122E-4	4.940357265308909	0.09756864225368059	40.784142575048456	0.041702679813440245	0.005966567566421306	4.68814644710611E-4	2	8	1	0.29673784936273945	0.18910186198614723	0.19341580539458433	0.3207444832565288
2768000	-40320.75116479742	-40367.12317844966	46.37201365224448	-40367.12317844966	0.608426865605465	6.259280142106576E-4	4.940357265308909	0.09756864225368059	37.24483705776611	0.017825540247288527	0.007914761755178133	0.002934604648188001	6	4	1	0.29673784936273945	0.18910186198614723	0.19341580539458433	0.3207444832565288
2770000	-40334.086969137556	-40375.253384183256	41.16641504569981	-40375.253384183256	0.6390349227229519	6.52266909345662E-4	1.2417008922007229	0.24382874265723797	34.64107754111373	0.06409678376261754	0.009673499022154742	0.0160385514914028	1	8	2	0.298079242398732	0.18910186198614723	0.1933263317828237	0.31949256383229685
