#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:Huygens-pt-2_maskedRefRemMafft" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="bPopSizes.t:Huygens-pt-2_maskedRefRemMafft" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="4" id="bGroupSizes.t:Huygens-pt-2_maskedRefRemMafft" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:Huygens-pt-2_maskedRefRemMafft" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:Huygens-pt-2_maskedRefRemMafft" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:Huygens-pt-2_maskedRefRemMafft" spec="beast.evolution.tree.TraitSet" traitname="date" value="Huygens-pt-2_0|2022-01-06=2022-01-06,Huygens-pt-2_118|2022-05-04=2022-05-04,Huygens-pt-2_123|2022-05-09=2022-05-09,Huygens-pt-2_131|2022-05-17=2022-05-17,Huygens-pt-2_139|2022-05-25=2022-05-25,Huygens-pt-2_160|2022-06-15=2022-06-15,Huygens-pt-2_25|2022-01-31=2022-01-31,Huygens-pt-2_32|2022-02-07=2022-02-07,Huygens-pt-2_40|2022-02-15=2022-02-15,Huygens-pt-2_53|2022-02-28=2022-02-28,Huygens-pt-2_62|2022-03-09=2022-03-09,Huygens-pt-2_76|2022-03-23=2022-03-23,Huygens-pt-2_90|2022-04-06=2022-04-06">
#                        <taxa id="TaxonSet.Huygens-pt-2_maskedRefRemMafft" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.Huygens-pt-2_maskedRefRemMafft"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:Huygens-pt-2_maskedRefRemMafft" jeffreys="true" parameter="@bPopSizes.t:Huygens-pt-2_maskedRefRemMafft" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:Huygens-pt-2_maskedRefRemMafft" name="distribution">
#            <parameter id="clockRate.c:Huygens-pt-2_maskedRefRemMafft" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:Huygens-pt-2_maskedRefRemMafft" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Huygens-pt-2_maskedRefRemMafft" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:Huygens-pt-2_maskedRefRemMafft" name="distribution">
#            <parameter id="gammaShape.s:Huygens-pt-2_maskedRefRemMafft" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:Huygens-pt-2_maskedRefRemMafft" name="distribution">
#            <parameter id="kappa.s:Huygens-pt-2_maskedRefRemMafft" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Huygens-pt-2_maskedRefRemMafft" id="treeLikelihood.Huygens-pt-2_maskedRefRemMafft" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Huygens-pt-2_maskedRefRemMafft">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Huygens-pt-2_maskedRefRemMafft" shape="@gammaShape.s:Huygens-pt-2_maskedRefRemMafft" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Huygens-pt-2_maskedRefRemMafft" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Huygens-pt-2_maskedRefRemMafft" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Huygens-pt-2_maskedRefRemMafft" kappa="@kappa.s:Huygens-pt-2_maskedRefRemMafft" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:Huygens-pt-2_maskedRefRemMafft" id="estimatedFreqs.s:Huygens-pt-2_maskedRefRemMafft" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:Huygens-pt-2_maskedRefRemMafft" id="StrictClock.c:Huygens-pt-2_maskedRefRemMafft" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	gammaShape	kappa	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
581000	-40377.99938637998	-40386.02564346183	8.02625708184499	-40386.02564346183	0.6770374405686659	3.981313081834165E-4	3.4449911158204682	2.690983919981773	9.324523731877033	0.3161052110209788	0.1543015519261224	0.0586539536239257	0.10917272349930326	4	2	1	5	0.2997666277610978	0.18418947833162022	0.19771498197056764	0.3183289119367144
582000	-40383.72147369458	-40385.89216874432	2.1706950497366284	-40385.89216874432	0.7328481946523967	3.1832389191219695E-4	1.58703048321827	2.690983919981773	4.703274039448694	0.40270876132651906	0.21922521454821237	0.4932766154037481	0.030821820948543997	1	2	8	1	0.2997666277610978	0.18418947833162022	0.19771498197056764	0.3183289119367144
583000	-40387.07382696958	-40386.79486979227	-0.2789571773072639	-40386.79486979227	0.717858981023546	2.2930204530960315E-4	1.58703048321827	2.690983919981773	1.5148321055051828	0.6795116367431218	0.2939650050560664	0.16392316929292236	0.1458769828816891	3	1	7	1	0.2997666277610978	0.18418947833162022	0.19771498197056764	0.3183289119367144
584000	-40382.34587142977	-40390.13652029524	7.790648865467771	-40390.13652029524	0.5862235367167004	5.187011525249836E-4	1.58703048321827	2.690983919981773	9.319385626600011	0.4066051323871143	0.24443118375495718	0.2714600783356177	0.16573774316561146	4	3	2	3	0.2997666277610978	0.18418947833162022	0.19771498197056764	0.3183289119367144
585000	-40374.605185937064	-40384.466228070414	9.861042133350256	-40384.466228070414	0.5125879630427711	4.290457454086838E-4	1.8226531086845494	2.690983919981773	10.141299892841134	0.1874497659123171	0.13141339161438226	0.0835855506509111	0.23807287829096016	3	5	1	3	0.2997666277610978	0.18418947833162022	0.19771498197056764	0.3183289119367144
586000	-40375.08525038351	-40383.569066120406	8.483815736896545	-40383.569066120406	0.5488637925433647	3.8117412327024456E-4	0.5429181590377515	2.690983919981773	9.307814902855855	0.8432397155936396	0.1309758246482327	0.20826624258728915	0.07212495656449903	3	1	5	3	0.2997666277610978	0.18418947833162022	0.19771498197056764	0.3183289119367144
587000	-40376.607529195186	-40381.852202675094	5.244673479910044	-40381.852202675094	0.590436997335341	4.510175277189712E-4	0.42297873421582444	2.690983919981773	5.548204114802479	0.31161434478114425	0.2254113586831747	0.18926196296447212	0.31643918601507137	3	2	4	3	0.2997666277610978	0.18418947833162022	0.19771498197056764	0.3183289119367144
588000	-40374.31922335565	-40381.903457843095	7.584234487446288	-40381.903457843095	0.7627995307358537	2.9311965441029727E-4	0.42297873421582444	2.690983919981773	6.90646375020937	0.4907508561855171	0.1472741932187681	0.09984925149723622	0.14301782957448614	3	2	4	3	0.2997666277610978	0.18418947833162022	0.19771498197056764	0.3183289119367144
589000	-40373.78801593134	-40382.625428769825	8.837412838480763	-40382.625428769825	0.5620999950839652	4.233582333806754E-4	0.42297873421582444	2.690983919981773	9.986439038468106	0.2847976085944902	0.20566740998932628	0.4727299921334723	0.19667224997807706	3	6	1	2	0.2997666277610978	0.18483424282452177	0.19771498197056764	0.3176841474438129
590000	-40376.922352349146	-40382.501653495594	5.57930114644603	-40382.501653495594	0.6628206367025475	3.6281264605580115E-4	0.42297873421582444	2.690983919981773	7.810130322669013	0.8044037012717348	0.15738682018311664	0.08378257302154699	0.3109777824159788	1	7	1	3	0.2997666277610978	0.18483424282452177	0.19771498197056764	0.3176841474438129
591000	-40376.716215796885	-40382.240009744986	5.523793948101595	-40382.240009744986	0.5303333959270841	3.9668469448014533E-4	0.42297873421582444	2.690983919981773	8.434085425603365	0.5630332238004614	0.12627060964303757	0.24496028571972314	0.6897788465361102	3	5	3	1	0.2997666277610978	0.18483424282452177	0.19771498197056764	0.3176841474438129
592000	-40378.45471017832	-40384.91975280145	6.465042623127429	-40384.91975280145	0.5075779639462534	4.166931016740713E-4	0.694665765999235	2.690983919981773	9.02746648629403	0.7688682688315327	0.3371644898190714	0.4307409493179601	0.20450743595215987	2	1	2	7	0.2997666277610978	0.18483424282452177	0.19771498197056764	0.3176841474438129
593000	-40379.61480474001	-40386.17948749368	6.5646827536718835	-40386.17948749368	0.5812024274788122	3.4565514817275564E-4	0.694665765999235	2.690983919981773	6.7028305330185995	0.260249178481784	0.22841359817061957	0.309466540775174	0.13018332330668936	1	7	2	2	0.2997666277610978	0.18483424282452177	0.19771498197056764	0.3176841474438129
594000	-40382.28288002732	-40392.47576918561	10.192889158287462	-40392.47576918561	0.5339898633716814	6.981952883973707E-4	0.694665765999235	2.690983919981773	10.64320624309166	0.281652666978951	0.26076004263505476	0.32728760023243963	0.14332282425419587	2	4	2	4	0.2997666277610978	0.18483424282452177	0.19771498197056764	0.3176841474438129
595000	-40375.57305452572	-40385.0119323604	9.438877834685385	-40385.0119323604	0.5339898633716814	4.6581563325194536E-4	0.694665765999235	2.3880195112480256	9.244060627664265	0.3659976337288081	0.13570301384046948	0.14861190326172458	0.22896038842132613	1	1	3	7	0.2997666277610978	0.18483424282452177	0.19771498197056764	0.3176841474438129
596000	-40378.04324272924	-40389.86044170822	11.817198978974329	-40389.86044170822	0.5225707115466065	4.885031499882802E-4	0.694665765999235	2.3880195112480256	11.323590708279104	0.23514241989609994	0.21674903251682756	0.27283671508408036	0.09175205848712077	1	1	3	7	0.2997666277610978	0.18483424282452177	0.19771498197056764	0.3176841474438129
597000	-40371.429419318425	-40387.22344697591	15.794027657486325	-40387.22344697591	0.526402252502789	4.0681396240560113E-4	0.3185444561861769	2.0785037025175663	11.889135144058459	0.13007767273073578	0.08276032287970668	0.10481188303219699	0.08424168476718366	2	1	6	3	0.2997666277610978	0.18483424282452177	0.19771498197056764	0.3176841474438129
598000	-40362.23887701314	-40382.052349027384	19.813472014248525	-40382.052349027384	0.48094428978653125	6.021397161194388E-4	0.3185444561861769	2.0785037025175663	16.04891853219389	0.30860192858746555	0.10720447699799714	0.05720947292581189	0.03344186309299228	3	2	6	1	0.2997666277610978	0.18483424282452177	0.19771498197056764	0.3176841474438129
599000	-40369.30224228024	-40381.89605053364	12.593808253404244	-40381.89605053364	0.5250412449989026	3.141611639219308E-4	0.10626004011954647	2.0785037025175663	9.294265638732849	0.19549365213864245	0.1277014794191744	0.08814542962968876	0.09742125315436215	3	5	3	1	0.2997666277610978	0.18483424282452177	0.19771498197056764	0.3176841474438129
600000	-40374.57274840724	-40382.774585633204	8.201837225965253	-40382.774585633204	0.5740798332811912	3.908350268024213E-4	0.2027407853776548	2.160756457404355	8.118606894154988	0.42909386736321253	0.16262756530698874	0.09572317925370419	0.2557501653658095	4	4	3	1	0.2997666277610978	0.18483424282452177	0.19771498197056764	0.3176841474438129
601000	-40375.845166460866	-40382.62275570772	6.777589246852695	-40382.62275570772	0.5662800298359578	3.98655591163007E-4	0.2027407853776548	2.160756457404355	5.231251186968049	0.9277115202829886	0.13147945033412328	0.08725155204079862	0.011701790078568359	4	6	1	1	0.2997666277610978	0.18483424282452177	0.19771498197056764	0.3176841474438129
602000	-40376.82731229199	-40385.38880082053	8.561488528538863	-40385.38880082053	0.5565656004517535	4.1386967288397736E-4	0.2027407853776548	2.160756457404355	5.808172343688786	0.9127127999022262	0.17357220266021026	0.027019084286134715	0.008477153484733551	4	6	1	1	0.2997666277610978	0.18483424282452177	0.19771498197056764	0.3176841474438129
603000	-40374.68303271597	-40381.938032281054	7.254999565081547	-40381.938032281054	0.5580188100026239	3.96940511186763E-4	0.19188366948397598	2.160756457404355	6.301779175548557	0.18721051280826687	0.34948336105538047	0.200850906095752	0.09872388716267566	6	1	1	4	0.2997666277610978	0.18483424282452177	0.19771498197056764	0.3176841474438129
604000	-40380.26543263998	-40382.385122662345	2.1196900223676103	-40382.385122662345	0.7333710033935236	2.6188267570731433E-4	0.07955323775800857	2.160756457404355	2.160011742206075	0.33916759018067005	0.43662008947192404	0.1426076633514018	0.19341783436276003	1	1	1	9	0.2997666277610978	0.18483424282452177	0.19771498197056764	0.3176841474438129
605000	-40377.92528907686	-40380.52644407146	2.601154994600523	-40380.52644407146	0.741711628266125	3.946055067810044E-4	0.07955323775800857	2.160756457404355	6.526184375361226	3.8838764621496265	0.4279539203021338	0.1988230928349425	0.21705714214942112	1	1	8	2	0.2997666277610978	0.18133927567924038	0.19771498197056764	0.32117911458909426
606000	-40373.903682432065	-40381.147736218976	7.24405378691226	-40381.147736218976	0.5736977742769147	4.0085916385933815E-4	0.2436624778907882	2.160756457404355	8.727983005010476	1.0002700001086662	0.7382391005102793	0.15151421789644082	0.08448613704668968	1	1	6	4	0.2997666277610978	0.18133927567924038	0.19771498197056764	0.32117911458909426
607000	-40376.35176525889	-40387.58033773337	11.228572474479016	-40387.58033773337	0.627868660116639	5.217347281648057E-4	0.2436624778907882	2.160756457404355	10.022233172963345	0.2871167774867737	0.13959119945510987	0.08883633333790057	0.21176273580028182	2	2	5	3	0.2997666277610978	0.18133927567924038	0.19771498197056764	0.32117911458909426
608000	-40368.90761462649	-40387.293586058695	18.385971432203657	-40387.293586058695	0.49081136272140735	4.797245596883359E-4	0.2436624778907882	2.160756457404355	17.103306121129116	0.42103742397404575	0.14584046024188646	0.068038283076317	0.1411356193109035	1	5	5	1	0.2997666277610978	0.18133927567924038	0.19771498197056764	0.32117911458909426
609000	-40371.21496420053	-40385.138442863215	13.92347866268178	-40385.138442863215	0.7539529663963899	2.827036545009331E-4	0.2436624778907882	2.918912131459501	12.566595969375594	0.1823680201271638	0.059853882279002776	0.1611154106244191	0.1948631941084021	1	2	7	2	0.2997666277610978	0.18133927567924038	0.19771498197056764	0.32117911458909426
610000	-40375.173634103936	-40383.56084129099	8.38720718705537	-40383.56084129099	0.8543347507038165	2.790698977812583E-4	0.4151642048194304	2.918912131459501	7.795846570693433	0.276243015514893	0.0479470538447357	0.11290743430083533	0.23055119973741975	1	1	7	3	0.29992492773857166	0.18118097570176653	0.19771498197056764	0.32117911458909426
611000	-40378.1549414883	-40387.22227913753	9.067337649232455	-40387.22227913753	0.6137663723866436	5.627276811639481E-4	0.4151642048194304	1.2783964007309743	7.809384993731934	0.5553255182772855	0.08811270433148122	0.08362631406149952	0.14519741489373747	1	6	1	4	0.29992492773857166	0.18118097570176653	0.19771498197056764	0.32117911458909426
612000	-40373.4092965835	-40382.162805793894	8.753509210395457	-40382.162805793894	0.6641137303218899	4.560013391660187E-4	0.3126954621891474	1.2783964007309743	7.96004264408403	0.3615269621863447	0.20338589270807797	0.2346347439797767	0.1607316706441622	2	4	5	1	0.29992492773857166	0.18118097570176653	0.19771498197056764	0.32117911458909426
613000	-40372.873699833755	-40382.96626770024	10.092567866489272	-40382.96626770024	0.6518484159280744	3.5380454758902576E-4	0.2590273732254228	2.0498536468567305	6.034679854665127	0.1653354184767001	0.2757310827517084	0.03791607407973115	0.0057933374625295025	2	8	1	1	0.29992492773857166	0.18118097570176653	0.19771498197056764	0.32117911458909426
614000	-40366.89180759038	-40380.867053283975	13.975245693596518	-40380.867053283975	0.6355368170524183	3.874001419118371E-4	0.2590273732254228	2.0498536468567305	11.703270104323245	0.08187524347490481	0.2482123379239926	0.10763587913907592	0.08029742089369506	9	1	1	1	0.29992492773857166	0.18118097570176653	0.19771498197056764	0.32117911458909426
615000	-40374.456466937816	-40384.24120489916	9.78473796134256	-40384.24120489916	0.561742705037857	5.364194184290074E-4	0.2590273732254228	2.0498536468567305	8.939364580133851	0.08842465151070183	0.381260327295864	0.06517122663406073	0.069983780721933	9	1	1	1	0.29992492773857166	0.18118097570176653	0.19771498197056764	0.32117911458909426
616000	-40369.445498988454	-40384.65820868108	15.212709692628344	-40384.65820868108	0.5189673018585984	4.1017408132812633E-4	0.2590273732254228	1.0419831652210827	10.9806409136622	0.19571116859636956	0.0932001940402983	0.07278960356547932	0.07494984501277895	9	1	1	1	0.29992492773857166	0.18118097570176653	0.19771498197056764	0.32117911458909426
617000	-40379.1092630206	-40384.04093573028	4.931672709677527	-40384.04093573028	0.619530551487719	3.058657863331776E-4	0.15380250707552776	1.4315214794978646	3.720450749607489	0.3339497091299261	0.42332983249371126	0.02494153808211026	0.06036743154440716	2	8	1	1	0.29992492773857166	0.18118097570176653	0.19771498197056764	0.32117911458909426
618000	-40388.503316043534	-40383.70149373139	-4.8018223121485235	-40383.70149373139	0.8685561751184878	2.8502108774275105E-4	0.4666419379045808	3.3100014773970123	-0.6703631682363279	1.219884746685823	0.5026745911263417	0.37827918027547885	0.5338261206587418	2	4	4	2	0.29992492773857166	0.18118097570176653	0.19771498197056764	0.32117911458909426
619000	-40389.705141715836	-40386.06819851792	-3.6369431979169202	-40386.06819851792	0.6946824593575738	3.356637841921803E-4	0.25278442388217087	3.3100014773970123	0.9176496478745992	4.1670607229681975	0.5510626718620907	0.23570026259347926	0.13601849209010017	1	6	4	1	0.29992492773857166	0.18118097570176653	0.19771498197056764	0.32117911458909426
620000	-40382.2172767533	-40381.959559715346	-0.2577170379516711	-40381.959559715346	0.817980039093563	2.7374355851404096E-4	0.25278442388217087	3.3100014773970123	3.8179607482209272	1.8242654753503356	0.47332521139377653	0.21406929771634478	0.3953423028966739	1	4	5	2	0.29992492773857166	0.18118097570176653	0.19771498197056764	0.32117911458909426
621000	-40375.66634034131	-40385.69740190408	10.031061562765693	-40385.69740190408	0.5293841300192406	7.066675765011978E-4	0.15162350139084396	3.3100014773970123	9.926791261724846	0.22623461202831452	0.22125065232113494	0.13693018936081278	0.3101345491143847	2	4	5	1	0.29992492773857166	0.18118097570176653	0.19771498197056764	0.32117911458909426
622000	-40373.78144925974	-40384.20469435575	10.423245096010715	-40384.20469435575	0.5383639850123277	4.089276101461584E-4	0.20654328582594356	4.084425218417353	8.803771801827196	0.19807848286916513	0.14636221320480616	0.12015861439428333	0.15507492335358147	1	2	5	4	0.2984578057992222	0.1808463926853688	0.19771498197056764	0.3229808195448414
623000	-40366.54136258227	-40381.07955940069	14.538196818422524	-40381.07955940069	0.564845555268854	4.8128448332453725E-4	0.20654328582594356	2.984392416186012	13.034830748948158	0.20792902750844006	0.279788775882418	0.10169183728420655	0.1061062582849781	1	2	1	8	0.2984578057992222	0.1808463926853688	0.19771498197056764	0.3229808195448414
624000	-40378.07809660425	-40383.75476481237	5.676668208118359	-40383.75476481237	0.614210744877131	3.0583884815961856E-4	0.20654328582594356	2.984392416186012	7.537322461964443	1.433920555226	0.3925475853868827	0.049226825925279355	0.1103797893289405	1	2	4	5	0.2984578057992222	0.1808463926853688	0.1990817412758278	0.3216140602395812
625000	-40367.55965349721	-40381.44442148736	13.884767990150081	-40381.44442148736	0.47868959453201476	5.345209177667548E-4	0.131836754616452	2.984392416186012	12.478040479806486	0.7161898866844647	0.35948230587845614	0.02458731401567582	0.025793750332638535	2	3	3	4	0.2984578057992222	0.1808463926853688	0.1990817412758278	0.3216140602395812
626000	-40368.49005432946	-40386.663224387245	18.17317005778607	-40386.663224387245	0.44910481641070077	5.847733691366114E-4	0.048882440477670736	2.984392416186012	12.719667838315072	0.3333241210011955	0.05522330235731115	0.025875041716463747	0.009657726255937244	4	3	4	1	0.2968946833098351	0.1824095151747559	0.1990817412758278	0.3216140602395812
627000	-40362.16368515887	-40385.48846834549	23.324783186616184	-40385.48846834549	0.44667248837134016	7.343711528505619E-4	0.018644250204881748	2.984392416186012	18.60805114737198	0.31236644693394194	0.11556699743574397	0.0342444485359261	0.007511759067527291	4	1	6	1	0.2968946833098351	0.1824095151747559	0.1990817412758278	0.3216140602395812
628000	-40371.958136372225	-40391.60858427946	19.65044790722845	-40391.60858427946	0.44582726232879333	3.8233192507979426E-4	0.018644250204881748	2.984392416186012	16.39910589329108	0.3083609749377965	0.19325567188281007	0.06507947932597487	0.016733726003791954	1	4	6	1	0.2968946833098351	0.1824095151747559	0.1990817412758278	0.3216140602395812
629000	-40366.92951264214	-40386.24735343112	19.317840788976564	-40386.24735343112	0.44582726232879333	4.0391955416802666E-4	0.018644250204881748	1.4817282774656209	14.610231598233995	0.09213686959622283	0.19567235385396006	0.06465007464476663	0.019754424657514605	2	3	6	1	0.2968946833098351	0.1824095151747559	0.1990817412758278	0.3216140602395812
630000	-40362.936890202924	-40382.455208075444	19.518317872521678	-40382.455208075444	0.44867434195667766	7.017469291296374E-4	0.018644250204881748	2.615395398619188	16.38172690449674	0.6248006503925643	0.0981969506562989	0.03754082258992738	0.027970772360892168	3	3	4	2	0.2968946833098351	0.1824095151747559	0.1990817412758278	0.3216140602395812
631000	-40366.292643909335	-40385.90903514097	19.616391231630143	-40385.90903514097	0.510474389139214	5.909439975791566E-4	0.018644250204881748	1.5437835040921315	16.47834923762056	0.35307224086625544	0.04913659568305013	0.09979355344390345	0.039361065928949196	3	1	3	5	0.2968946833098351	0.1824095151747559	0.1990817412758278	0.3216140602395812
632000	-40367.569445678295	-40381.393996301216	13.824550622920366	-40381.393996301216	0.5124021697747365	5.63131457545262E-4	0.028834471449367634	2.832606818762058	11.62316719525617	0.1726888705840981	0.28351119836597166	0.08277719701207317	0.07589643471613397	7	2	1	2	0.2968946833098351	0.1824095151747559	0.1990817412758278	0.3216140602395812
633000	-40367.906050952006	-40380.40725509233	12.501204140327879	-40380.40725509233	0.537198412175872	3.7210941443991584E-4	0.028834471449367634	2.832606818762058	10.009576275511083	0.4210982023080609	0.05905411696482879	0.06527721389703874	0.08735976577941053	4	3	1	4	0.2968946833098351	0.1824095151747559	0.1990817412758278	0.3216140602395812
634000	-40361.89126510633	-40378.690325658696	16.79906055236876	-40378.690325658696	0.5043002046083681	4.147441164242246E-4	0.028834471449367634	3.878230116404911	14.097552856997362	0.3122239654725126	0.11927038988072178	0.08424254266965592	0.048182592249155165	5	3	3	1	0.2968946833098351	0.1824095151747559	0.1990817412758278	0.3216140602395812
635000	-40367.543994853935	-40381.277222185694	13.73322733175662	-40381.277222185694	0.6478284262010366	3.808460174898277E-4	0.04320266534456823	3.878230116404911	12.01708994191983	0.12636120358846095	0.2973426199885007	0.07519094870876689	0.07779316892044878	7	2	2	1	0.2968946833098351	0.1824095151747559	0.1990817412758278	0.3216140602395812
636000	-40369.38243363882	-40383.24429904227	13.861865403451194	-40383.24429904227	0.5661111430120052	5.121263797697921E-4	0.04320266534456823	3.878230116404911	10.029305847585317	0.26826833771074116	0.16979045219452224	0.0342831724680246	0.01814818364936085	1	9	1	1	0.2968946833098351	0.1824095151747559	0.1990817412758278	0.3216140602395812
637000	-40369.24718666691	-40380.76442538932	11.517238722413142	-40380.76442538932	0.5544959790851659	3.318425834234075E-4	0.04320266534456823	1.8548341127829104	8.279552742093845	0.20840288864390236	0.04181146259415046	0.12479297245077069	0.01490639345089186	6	1	4	1	0.2968946833098351	0.1824095151747559	0.1990817412758278	0.3216140602395812
638000	-40375.08407287102	-40380.66407534841	5.580002477395988	-40380.66407534841	0.7215359934287437	2.863704637956314E-4	0.10107563305063362	1.8548341127829104	5.26776443070679	0.43988747257559174	0.10094487027103678	0.16932546433199058	0.2683410757036694	4	4	2	2	0.2968946833098351	0.1824095151747559	0.1990817412758278	0.3216140602395812
639000	-40373.36597899358	-40381.05510837092	7.689129377341336	-40381.05510837092	0.5771359298626432	3.8717599278481206E-4	0.06628164403929383	1.8548341127829104	7.927681370292772	0.1054024847156869	0.2573971207798735	0.06681881013510865	0.28243352979021896	1	4	3	4	0.2968946833098351	0.1824095151747559	0.1990817412758278	0.3216140602395812
640000	-40390.13842351622	-40387.441468683974	-2.6969548322414116	-40387.441468683974	0.7665109814866194	3.060306208124465E-4	0.06628164403929383	2.151909491365424	0.1721315880195846	0.7393024706644599	0.4663437336262167	0.22302250789300748	0.5877277417644481	3	2	2	5	0.2968946833098351	0.18069676829151649	0.1990817412758278	0.32332680712282064
641000	-40382.26723766423	-40384.99432090171	2.727083237480891	-40384.99432090171	0.8320622836851036	3.145413534549432E-4	0.06628164403929383	2.151909491365424	0.3499326387230126	0.18786950518898096	0.22949818392676127	0.18125307812422556	0.02592552406142507	2	2	7	1	0.2968946833098351	0.18069676829151649	0.1990817412758278	0.32332680712282064
642000	-40372.108634135315	-40381.88292025859	9.774286123273857	-40381.88292025859	0.5571550067851535	3.5102182289604007E-4	0.14331257638447106	2.454060921440379	9.907153509597714	0.34237498605180805	0.43726593829652727	0.13732747925546415	0.18010032775619836	2	2	4	4	0.2968946833098351	0.18069676829151649	0.1990817412758278	0.32332680712282064
643000	-40378.219502495136	-40382.69651262746	4.477010132324995	-40382.69651262746	0.5505276921843792	3.450512509006173E-4	0.14331257638447106	2.454060921440379	5.435802298641024	0.21664764246243107	0.10199122003659603	0.42869653157406323	0.12308257949843296	2	2	4	4	0.2968946833098351	0.18069676829151649	0.1990817412758278	0.32332680712282064
644000	-40376.016720932654	-40385.566863689404	9.550142756749208	-40385.566863689404	0.4909614955661145	5.672437639767675E-4	0.2029434162167	1.699811888179003	10.302713944250653	0.8035083175596638	0.23087616133619626	0.29317708500574313	0.11132013307939109	2	3	3	4	0.2968946833098351	0.18069676829151649	0.1990817412758278	0.32332680712282064
645000	-40379.17448563026	-40389.39557142996	10.221085799697752	-40389.39557142996	0.5222011720857913	2.8465929339828493E-4	0.2029434162167	6.210507082048097	9.596996361930701	0.1638216925441752	0.25589448839455065	0.06345954890498644	0.12149079163292864	1	9	1	1	0.2968946833098351	0.18069676829151649	0.1990817412758278	0.32332680712282064
646000	-40377.31380135202	-40388.15290238096	10.839101028939481	-40388.15290238096	0.4784368370163796	3.3846504937022555E-4	0.2029434162167	6.210507082048097	10.779699579762767	0.11941880847853466	0.2148134934337803	0.25371964436546274	0.18538811754690282	1	5	3	3	0.2968946833098351	0.18069676829151649	0.1990817412758278	0.32332680712282064
647000	-40381.009973853565	-40387.26969639424	6.259722540676483	-40387.26969639424	0.5164644283325187	5.245056253656987E-4	0.3861288932353502	6.210507082048097	7.242844085468227	0.4823094488860934	0.4158561842156491	0.1316117427553186	0.07833038658016289	2	4	3	3	0.2968946833098351	0.18069676829151649	0.1990817412758278	0.32332680712282064
648000	-40384.82822343427	-40391.37291981363	6.544696379358731	-40391.37291981363	0.5811733813005943	6.974661557470866E-4	0.3861288932353502	6.210507082048097	8.862537704490414	0.6025824137116262	0.49531919856503104	0.09474313943714067	0.170903414689009	1	2	5	4	0.2968946833098351	0.18069676829151649	0.1990817412758278	0.32332680712282064
