#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:Lee-pt-4_maskedRefRemMafft" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="3" id="bPopSizes.t:Lee-pt-4_maskedRefRemMafft" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="3" id="bGroupSizes.t:Lee-pt-4_maskedRefRemMafft" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:Lee-pt-4_maskedRefRemMafft" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:Lee-pt-4_maskedRefRemMafft" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:Lee-pt-4_maskedRefRemMafft" spec="beast.evolution.tree.TraitSet" traitname="date" value="Lee-pt-4_0|2020-04-01=2020-04-01,Lee-pt-4_148|2020-08-27=2020-08-27,Lee-pt-4_175|2020-09-23=2020-09-23,Lee-pt-4_294|2021-01-20=2021-01-20,Lee-pt-4_327|2021-02-22=2021-02-22,Lee-pt-4_331|2021-02-26=2021-02-26,Lee-pt-4_342|2021-03-09=2021-03-09,Lee-pt-4_37|2020-05-08=2020-05-08">
#                        <taxa id="TaxonSet.Lee-pt-4_maskedRefRemMafft" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.Lee-pt-4_maskedRefRemMafft"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:Lee-pt-4_maskedRefRemMafft" jeffreys="true" parameter="@bPopSizes.t:Lee-pt-4_maskedRefRemMafft" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="FrequenciesPrior.s:Lee-pt-4_maskedRefRemMafft" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Lee-pt-4_maskedRefRemMafft" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:Lee-pt-4_maskedRefRemMafft" name="distribution">
#            <parameter id="gammaShape.s:Lee-pt-4_maskedRefRemMafft" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:Lee-pt-4_maskedRefRemMafft" name="distribution">
#            <parameter id="kappa.s:Lee-pt-4_maskedRefRemMafft" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="MeanRatePrior.c:Lee-pt-4_maskedRefRemMafft" name="distribution">
#            <parameter id="ucldMean.c:Lee-pt-4_maskedRefRemMafft" name="x" spec="beast.core.parameter.RealParameter">8.0E-4</parameter>
#            <Gamma id="Gamma.9" mode="ShapeRate" name="distr">
#                <parameter estimate="false" id="RealParameter.84" name="alpha" spec="beast.core.parameter.RealParameter">8.0</parameter>
#                <parameter estimate="false" id="RealParameter.85" name="beta" spec="beast.core.parameter.RealParameter">10000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ucldStdevPrior.c:Lee-pt-4_maskedRefRemMafft" name="distribution">
#            <parameter id="ucldStdev.c:Lee-pt-4_maskedRefRemMafft" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Lee-pt-4_maskedRefRemMafft" id="treeLikelihood.Lee-pt-4_maskedRefRemMafft" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Lee-pt-4_maskedRefRemMafft">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Lee-pt-4_maskedRefRemMafft" shape="@gammaShape.s:Lee-pt-4_maskedRefRemMafft" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Lee-pt-4_maskedRefRemMafft" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Lee-pt-4_maskedRefRemMafft" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Lee-pt-4_maskedRefRemMafft" kappa="@kappa.s:Lee-pt-4_maskedRefRemMafft" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:Lee-pt-4_maskedRefRemMafft" id="estimatedFreqs.s:Lee-pt-4_maskedRefRemMafft" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:Lee-pt-4_maskedRefRemMafft" id="RelaxedClock.c:Lee-pt-4_maskedRefRemMafft" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Lee-pt-4_maskedRefRemMafft">
#                <LogNormal S="@ucldStdev.c:Lee-pt-4_maskedRefRemMafft" id="LogNormalDistributionModel.c:Lee-pt-4_maskedRefRemMafft" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.3" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="14" id="rateCategories.c:Lee-pt-4_maskedRefRemMafft" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	gammaShape	kappa	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	ucldMean	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
0	-41723.51525358007	-41667.30092500479	-56.21432857528329	-41667.30092500479	1.4597290592539347	1.0	2.0	-41.58908873093813	380.0	380.0	380.0	3	2	2	8.0E-4	0.1	7.709031764134785E-4	4.310153869642376E-9	0.08422989846346128	0.25	0.25	0.25	0.25
1000	-41637.56579309359	-41585.63716366952	-51.92862942407059	-41585.63716366952	1.347089838803715	0.8812492089222174	2.0	-38.912976881235636	237.1922617022945	318.157534807582	329.15114596423473	5	1	1	6.765631546930001E-4	0.03303741231898383	6.788105328670787E-4	4.816519805356316E-10	0.03224972233433365	0.25	0.25	0.25	0.25
2000	-41633.908588576545	-41585.78532731569	-48.12326126085744	-41585.78532731569	1.429397754988765	1.1118239973787587	2.0	-34.25163292693859	88.62254119590965	249.78763344783368	533.3777108964379	5	1	1	5.068458430092761E-4	0.029236091893250195	5.126688282204338E-4	1.9657898877185458E-10	0.02743749423340138	0.25	0.25	0.25	0.25
3000	-41626.54937420209	-41587.1187444583	-39.43062974379462	-41587.1187444583	1.4091036211811903	1.1118239973787587	2.0	-28.15931211011123	41.06015438484101	114.85111330855023	119.4832639000192	5	1	1	5.66388794106716E-4	0.14046157189792427	5.977755285120867E-4	5.746057988452738E-9	0.12964011746292536	0.25	0.25	0.25	0.25
4000	-41622.9674107688	-41586.09162352849	-36.875787240310075	-41586.09162352849	1.1514438352689962	1.934019376236304	2.0	-25.37838370712079	26.8584376144646	65.17684657226337	107.71511090708071	5	1	1	7.453621207852134E-4	0.28633241197817305	8.84231747631195E-4	5.800159287043013E-8	0.3105549738868417	0.25	0.25	0.25	0.25
5000	-41616.18326763834	-41582.383881060574	-33.7993865777651	-41582.383881060574	2.535910709204984	1.934019376236304	4.4521610839765	-22.469947124850627	20.38757855971554	30.631575329624575	36.85114962763428	5	1	1	2.758940239551509E-4	0.16012557663657892	2.707485416813451E-4	2.2535748320238164E-9	0.1733352080518584	0.25	0.25	0.25	0.25
6000	-41569.85535949903	-41540.619363520775	-29.235995978253797	-41540.619363520775	2.645012036513713	1.934019376236304	6.348865564791867	-19.733323576648303	16.82972833531225	12.423710777006546	15.436561709555585	3	1	3	2.6368204795501393E-4	0.08135335099883063	2.5346999123239394E-4	6.027437431514152E-10	0.09731701075574052	0.25	0.25	0.24731099775867213	0.2526890022413279
7000	-41564.017827989286	-41538.413613166034	-25.604214823248636	-41538.413613166034	3.1360312738922316	1.934019376236304	6.348865564791867	-17.749046656714132	10.389060859763541	8.837943563490784	14.362548630696512	1	3	3	2.0955344148599925E-4	0.002041414204827471	2.0956258703485491E-4	1.309321710239482E-13	0.0017270117229788284	0.25	0.25	0.24731099775867213	0.2526890022413279
8000	-41559.72864818742	-41540.306710399585	-19.421937787831936	-41540.306710399585	3.359414024496642	1.934019376236304	6.348865564791867	-14.19944750066828	3.024498560973453	6.897823896329931	7.557345055943328	1	3	3	2.1896388235922006E-4	5.545717729076282E-4	2.188837333501909E-4	1.6923206570059544E-14	5.941474492689203E-4	0.25	0.25	0.24731099775867213	0.2526890022413279
9000	-41550.23728199939	-41539.729343104824	-10.5079388945674	-41539.729343104824	2.778430102913513	1.934019376236304	4.126134489210261	-9.729866483665774	3.366999682821653	4.228180502873056	1.313510887347591	3	2	2	3.2797623751341546E-4	5.355469941029697E-4	3.2796654193561917E-4	2.3500140798462053E-14	4.673599657208734E-4	0.25	0.25	0.24731099775867213	0.2526890022413279
10000	-41533.38564343356	-41531.848831900745	-1.5368115328162504	-41531.848831900745	1.6853855732362275	2.0933303833378307	7.426040520251377	-2.5863506575857413	3.780097716268186	1.628752452198542	0.5049252983108866	1	1	5	5.23209646103541E-4	5.628408708869287E-4	5.230487247773927E-4	8.434425579656314E-14	5.550127102076469E-4	0.2503728107146211	0.24962718928537891	0.24731099775867213	0.2526890022413279
11000	-41533.83671493441	-41532.96117260981	-0.8755423246017473	-41532.96117260981	1.5809027884539273	2.0933303833378307	7.426040520251377	-1.2373779137929013	2.9969213384235407	1.090197181904672	0.4184731490516931	1	1	5	6.286509019600696E-4	0.023469847538405832	6.284667997461291E-4	2.3991294089490827E-10	0.02463981756178903	0.2503728107146211	0.24962718928537891	0.24731099775867213	0.2526890022413279
12000	-41430.590129003474	-41426.39109900638	-4.199029997095846	-41426.39109900638	1.4494316270287249	2.0933303833378307	7.426040520251377	-1.9938728944065767	3.9354224883565654	1.7892330661752458	0.2635166601096373	1	1	5	6.91311581252836E-4	0.25643138589888653	7.138198085002255E-4	2.5743846532049706E-8	0.2299748638693749	0.24672574967328492	0.24962718928537891	0.2398253732132835	0.26382168782805265
13000	-41429.94490216788	-41427.050252280445	-2.894649887435653	-41427.050252280445	1.4523233162898406	1.506274454253638	7.426040520251377	-1.6046732226007676	2.0715346635274163	1.1141073781902373	0.4349570920395907	1	1	5	4.619773354727386E-4	0.39839822768147526	5.056418403888601E-4	2.9094372216630885E-8	0.37145700182923097	0.24672574967328492	0.24962718928537891	0.2398253732132835	0.26382168782805265
14000	-41426.789742125446	-41428.31566105387	1.5259189284231596	-41428.31566105387	1.5586217495728536	1.506274454253638	7.426040520251377	-1.6257984894154418	0.4066266405927317	0.7147351552922054	0.23531391831176524	1	1	5	4.8782148155152526E-4	0.05808478338802699	5.002264231782874E-4	8.204515233748115E-10	0.05762018823944093	0.24672574967328492	0.24962718928537891	0.2398253732132835	0.26382168782805265
15000	-41319.077087003956	-41322.964405201645	3.887318197685545	-41322.964405201645	1.8670013857067589	0.683552029741437	6.101746958524128	-2.111159934773523	0.38582273911719345	0.39554276225123697	0.30209289571222586	4	1	2	4.140158997708062E-4	0.00669624653225222	4.123816643019703E-4	8.742894598998615E-12	0.007133703294856843	0.24672574967328492	0.24181809476756932	0.2398253732132835	0.27163078234586224
16000	-41309.505018099975	-41316.70441292726	7.199394827284282	-41316.70441292726	1.8290122999273917	0.683552029741437	6.101746958524128	-0.0831460466916677	0.16598113137621961	0.21680445582858413	0.4214043059757781	2	1	4	4.0366590729007737E-4	0.002170743787890887	4.031340681838852E-4	2.811403920146535E-13	0.0013140938852291657	0.24718376908511752	0.24136007535573673	0.2398253732132835	0.27163078234586224
17000	-41309.77061171137	-41317.06421936988	7.293607658513336	-41317.06421936988	1.61033306948099	0.8133963029869027	6.101746958524128	1.792699557031405	0.18657591284418956	0.35997953047074727	1.0710108346676084	4	2	1	5.81566920745804E-4	0.0023303135420489817	5.814595883780461E-4	1.8752385396639917E-12	0.0023549493786090363	0.24718376908511752	0.24136007535573673	0.2398253732132835	0.27163078234586224
